,price,area,latitude,longitude,Bedrooms,Bathrooms,neworold,type_of_building,Price_sqft,Furnished_status_Semi-Furnished,Furnished_status_Unfurnished
1734,4160000.0,895.0,28.4655907,77.5114027,2.0,2.0,Resale,Flat,4648.044692737431,True,False
1735,2700000.0,546.0,28.358049,76.983563,2.0,2.0,Resale,Flat,4945.054945054945,False,True
1736,12900000.0,1945.0,28.35911846,76.975628,3.0,3.0,Resale,Flat,6632.390745501285,False,False
1737,6000000.0,1000.0,28.74346160888672,77.13790893554688,3.0,2.0,Resale,Flat,6000.0,True,False
1738,5200000.0,900.0,28.685476303100582,77.28909301757812,3.0,2.0,Resale,Individual House,5777.777777777777,True,False
1739,13600000.000000002,1852.0,28.474076,77.10632,3.0,3.0,Resale,Flat,7343.412526997841,False,True
1740,8000000.0,1635.0,28.645570755004883,77.38481903076172,2.0,2.0,Resale,Individual House,4892.966360856269,False,False
1741,5500000.0,1400.0,28.64934730529785,77.36962890625,2.0,2.0,Resale,Individual House,3928.571428571429,False,False
1742,4500000.0,1290.0,28.6135625826237,77.4436160798884,3.0,2.0,New Property,Flat,3488.372093023256,False,False
1743,5600000.0,1050.0,28.646296648777646,77.33778032107925,2.0,2.0,Resale,Flat,5333.333333333333,False,False
1744,3000000.0,554.0,28.51348116,76.971479,2.0,2.0,Resale,Flat,5415.162454873646,False,False
1745,13400000.0,1789.0,28.251834,77.067419,3.0,3.0,Resale,Flat,7490.217998882057,True,False
1746,25000000.0,3700.0,28.7294979,77.224515,4.0,3.0,Resale,Individual House,6756.756756756757,False,True
1747,12000000.0,1350.0,28.611505,77.297085,3.0,2.0,Resale,Individual House,8888.888888888889,False,False
1748,8900000.0,2025.0,28.448734,76.971233,3.0,4.0,Resale,Flat,4395.061728395061,False,False
1749,3300000.0,913.0,28.4469189,77.517486,2.0,2.0,Resale,Flat,3614.457831325301,False,False
1750,12000000.0,1100.0,28.53483009338379,77.20977783203125,2.0,2.0,Resale,Flat,10909.09090909091,False,False
1751,15000000.0,2268.0,28.41492080688477,77.03590393066406,3.0,3.0,Resale,Flat,6613.756613756614,True,False
1752,7300000.0,1585.0,28.6390982,77.412377,3.0,3.0,Resale,Flat,4605.678233438486,False,True
1753,6000000.0,1100.0,28.481809616088867,76.99907684326172,3.0,2.0,Resale,Flat,5454.545454545455,False,True
1754,4500000.0,840.0,28.495486,77.25219,2.0,2.0,Resale,Flat,5357.142857142857,False,True
1755,2500000.0,940.0,28.728555,77.337353,2.0,2.0,Resale,Individual House,2659.574468085106,False,False
1756,5500000.0,1505.0,28.616346,77.362221,3.0,2.0,Resale,Flat,3654.485049833887,False,True
1757,3500000.0,1100.0,28.4988571,77.5409299,2.0,2.0,Resale,Flat,3181.818181818182,True,False
1758,4200000.0,1000.0,28.520551681518555,77.18038177490234,2.0,2.0,Resale,Flat,4200.0,False,True
1759,3000000.0,840.0,28.683082,77.50921,2.0,2.0,Resale,Individual House,3571.428571428572,False,False
1760,5300000.0,1081.0,28.422652,77.037603,3.0,2.0,New Property,Flat,4902.867715078631,False,True
1761,8600000.0,1765.0,28.569317,77.39237,3.0,3.0,New Property,Flat,4872.521246458923,False,False
1762,2800000.0,540.0,28.49112892150879,77.32815551757812,3.0,2.0,Resale,Flat,5185.185185185185,False,True
1763,8000000.0,1295.0,28.583416,77.3646043352326,3.0,2.0,Resale,Flat,6177.606177606178,False,False
1764,4500000.0,1065.0,28.575631,77.441177,2.0,2.0,Resale,Individual House,4225.352112676056,False,False
1765,6300000.0,1490.0,28.70217,77.430308,3.0,3.0,New Property,Flat,4228.187919463087,False,False
1766,3350000.0,1215.0,28.6324375,77.4344779,2.0,2.0,Resale,Flat,2757.201646090535,False,False
1767,8500000.0,1494.0,28.740478515625,77.1974868774414,4.0,2.0,Resale,Individual House,5689.42436412316,True,False
1768,4200000.0,1194.0,28.7040534,77.4373305,2.0,2.0,Resale,Individual House,3517.5879396984924,True,False
1769,15000000.0,2000.0,28.4102438,77.0411697,3.0,3.0,Resale,Individual House,7500.0,True,False
1770,6000000.0,1544.0,28.6178251468794,77.4242693207998,3.0,2.0,Resale,Flat,3886.010362694301,False,False
1771,5200000.0,1255.0,28.616346,77.362221,3.0,2.0,Resale,Flat,4143.426294820717,False,False
1772,8130000.0,1565.0,28.39870294,77.017943,3.0,3.0,Resale,Flat,5194.888178913738,False,True
1773,4800000.0,985.0,28.5575028022171,77.386464965331,2.0,2.0,Resale,Flat,4873.096446700508,False,False
1774,9000000.0,1620.0,28.6437431561802,77.3827590230814,3.0,2.0,Resale,Flat,5555.555555555556,False,False
1775,7000000.0,900.0,28.397104,76.8841009,3.0,3.0,Resale,Flat,7777.777777777777,True,False
1776,3500000.0,985.0,28.5928,77.45534576119249,2.0,2.0,Resale,Flat,3553.299492385787,False,False
1777,4770000.0,1490.0,28.7796544751661,77.2596225703299,3.0,2.0,New Property,Flat,3201.3422818791946,False,False
1778,3000000.0,800.0,28.6895689,77.3386129,2.0,2.0,Resale,Flat,3750.0,False,True
1779,5500000.0,1515.0,28.507724029974728,77.52093696333596,3.0,2.0,Resale,Flat,3630.363036303632,False,False
1780,6100000.0,950.0,28.663185119628903,77.45219421386719,4.0,3.0,Resale,Individual House,6421.052631578948,False,False
1781,4400000.0,1250.0,28.701595,77.427639,3.0,2.0,Resale,Flat,3520.0,False,False
1782,17500000.0,1920.0,28.571273803710938,77.0731430053711,3.0,4.0,New Property,Individual House,9114.583333333334,False,True
1783,3500000.0,1125.0,28.638572,77.4308515,3.0,2.0,Resale,Flat,3111.111111111112,True,False
1784,4100000.0,1164.0,28.4772235566093,77.5510646237377,2.0,2.0,Resale,Flat,3522.3367697594504,False,False
1785,4500000.0,1350.0,28.7068974705185,77.429488,3.0,2.0,Resale,Flat,3333.333333333333,False,False
1786,4500000.0,720.0,28.59803581237793,77.07652282714844,2.0,2.0,Resale,Flat,6250.0,False,True
1787,3000000.0,900.0,28.664371,77.488789,2.0,2.0,Resale,Flat,3333.333333333333,True,False
1788,25000000.0,3744.0,28.611162185668945,77.35135650634766,10.0,8.0,Resale,Flat,6677.350427350428,False,True
1789,4900000.0,1348.0,28.401981,76.922149,2.0,2.0,Resale,Flat,3635.014836795253,False,False
1790,5800000.0,915.0,28.5606725,77.386597,2.0,2.0,Resale,Flat,6338.79781420765,True,False
1791,10000000.0,2187.0,28.4814604,77.3115154,3.0,3.0,Resale,Flat,4572.473708276178,False,True
1792,3200000.0,998.0,28.6698529,77.4656257,2.0,2.0,Resale,Individual House,3206.4128256513027,False,False
1793,16200000.000000002,1920.0,28.400043,77.054707,3.0,3.0,New Property,Individual House,8437.500000000002,False,False
1794,5000000.0,1350.0,28.604884,77.425914,3.0,2.0,Resale,Flat,3703.703703703704,False,False
1795,5500000.0,1300.0,28.6540292858905,77.3530027683043,2.0,2.0,Resale,Flat,4230.769230769231,False,False
1796,4700000.0,1100.0,28.453581,77.556221,2.0,2.0,Resale,Flat,4272.727272727273,False,False
1797,2700000.0,645.0,28.417914,77.365172,3.0,2.0,Resale,Individual House,4186.046511627907,False,True
1798,3000000.0,650.0,28.6452824,77.3621025,2.0,2.0,Resale,Flat,4615.384615384615,False,False
1799,4800000.0,720.0,28.463535461427,77.0252858399741,2.0,2.0,New Property,Flat,6666.666666666667,False,False
1800,5800000.0,1100.0,28.6853926,77.364315,3.0,2.0,Resale,Individual House,5272.727272727273,True,False
1801,4000000.0,800.0,28.6493479,77.3696259,2.0,2.0,Resale,Flat,5000.0,True,False
1802,7500000.0,1000.0,28.68980407714844,77.13180541992188,2.0,2.0,Resale,Individual House,7500.0,False,True
1803,5100000.0,1356.0,28.605958,77.444512,3.0,3.0,New Property,Individual House,3761.061946902655,True,False
1804,4200000.0,1110.0,28.6359146541638,77.376744,2.0,2.0,Resale,Individual House,3783.783783783784,False,False
1805,5500000.0,1400.0,28.4684764,77.3138971,2.0,2.0,Resale,Individual House,3928.571428571429,True,False
1806,3200000.0,985.0,28.687809,77.478751,2.0,2.0,New Property,Flat,3248.730964467005,False,False
1807,3200000.0,1050.0,28.685675,77.3503251,2.0,2.0,Resale,Individual House,3047.619047619048,False,False
1808,10000000.0,1900.0,28.656831741333008,77.27430725097656,4.0,3.0,Resale,Individual House,5263.1578947368425,False,True
1809,2880000.0,858.0,28.6508849377696,77.4900566041336,2.0,2.0,Resale,Individual House,3356.6433566433566,False,False
1810,5700000.0,1000.0,28.634746551513672,77.04913330078125,3.0,3.0,New Property,Flat,5700.0,True,False
1811,9650000.0,1920.0,28.401801,76.916426,3.0,3.0,Resale,Flat,5026.041666666667,False,False
1812,5300000.0,1400.0,28.473679,77.506258,3.0,3.0,Resale,Flat,3785.714285714286,False,False
1813,4200000.0,850.0,28.654800415039062,77.43866729736328,2.0,2.0,Resale,Flat,4941.176470588235,False,False
1814,11500000.0,1900.0,28.63570976257324,77.3656005859375,3.0,2.0,Resale,Individual House,6052.631578947368,False,True
1815,3500000.0,900.0,28.71382141113281,77.28551483154297,2.0,2.0,Resale,Flat,3888.8888888888887,True,False
1816,7500000.0,1526.0,28.638636,77.3704988460577,3.0,3.0,Resale,Individual House,4914.80996068152,False,False
1817,3400000.0,900.0,28.6485885,77.3533389,2.0,2.0,Resale,Flat,3777.777777777778,True,False
1818,3900000.0,1265.0,28.3427955,77.350168,2.0,2.0,Resale,Flat,3083.00395256917,True,False
1819,10000000.0,1950.0,28.6493479,77.3696259,4.0,4.0,Resale,Individual House,5128.205128205128,True,False
1820,7500000.0,1250.0,28.5643390280608,77.3836018881462,3.0,2.0,Resale,Individual House,6000.0,False,False
1821,13500000.0,2262.0,28.37561513,76.95761609,3.0,3.0,Resale,Flat,5968.16976127321,False,False
1822,9800000.0,2000.0,28.4509204,77.3008634,4.0,4.0,New Property,Flat,4900.0,True,False
1823,7500000.0,2250.0,28.6259164,77.4528639,3.0,3.0,Resale,Flat,3333.333333333333,False,False
1824,13500000.0,2050.0,28.4187920787929,77.0856545237626,3.0,3.0,Resale,Individual House,6585.365853658536,False,False
1825,12000000.0,990.0,28.7287540435791,77.09351348876953,2.0,2.0,New Property,Flat,12121.212121212122,True,False
1826,5950000.0,1520.0,28.60483,77.434908,3.0,2.0,Resale,Individual House,3914.4736842105262,False,False
1827,11500000.0,900.0,28.7005937183461,77.1349839837812,2.0,2.0,Resale,Flat,12777.777777777776,False,False
1828,3200000.0,800.0,28.6441755,77.336519,2.0,2.0,Resale,Flat,4000.0,True,False
1829,12000000.0,1500.0,28.4339844381354,77.069949,3.0,3.0,Resale,Flat,8000.0,False,False
1830,6500000.0,1080.0,28.6441755,77.336519,2.0,2.0,Resale,Individual House,6018.518518518518,False,True
1831,3500000.0,1088.0,28.69359,77.344376,2.0,2.0,Resale,Individual House,3216.9117647058824,False,False
1832,3200000.0,1050.0,28.685675,77.3503251,2.0,2.0,Resale,Individual House,3047.619047619048,False,False
1833,6500000.0,1490.0,28.432194,77.508042,3.0,3.0,Resale,Individual House,4362.416107382551,False,False
1834,4000000.0,1185.0,28.638572,77.4308515,2.0,2.0,Resale,Individual House,3375.5274261603377,True,False
1835,3000000.0,900.0,28.664371,77.488789,2.0,2.0,Resale,Flat,3333.333333333333,True,False
1836,36700000.0,3670.0,28.40239493,77.055305,5.0,5.0,New Property,Flat,10000.0,False,False
1837,10700000.0,1920.0,28.5216210757527,77.3553626410917,3.0,3.0,Resale,Flat,5572.916666666667,False,False
1838,5100000.0,713.0,28.638729095458984,77.09410095214844,2.0,2.0,Resale,Flat,7152.875175315568,False,False
1839,24000000.0,2750.0,28.436432,77.112133,4.0,4.0,Resale,Flat,8727.272727272728,False,False
1840,10000000.0,1430.0,28.387939,77.049363,3.0,2.0,Resale,Individual House,6993.006993006993,False,False
1841,7200000.0,1470.0,28.55704,77.387565,3.0,3.0,New Property,Individual House,4897.959183673469,False,False
1842,6500000.0,1742.0,28.507687,77.532312,3.0,5.0,Resale,Individual House,3731.3432835820895,True,False
1843,9500000.0,1570.0,28.5978731585656,77.3681621317091,3.0,3.0,Resale,Flat,6050.955414012738,False,False
1844,3100000.0,1000.0,28.309616,77.55859,2.0,2.0,Resale,Flat,3100.0,False,False
1845,7000000.0,1320.0,28.5575028022171,77.386464965331,3.0,2.0,Resale,Flat,5303.030303030303,False,False
1846,8500000.0,1350.0,28.53153419494629,77.21685028076172,3.0,3.0,Resale,Flat,6296.2962962962965,False,True
1847,8600000.0,1733.0,28.399598,76.97150985,3.0,3.0,Resale,Flat,4962.492787074438,False,False
1848,11500000.0,1728.0,28.4203859,77.0816674,3.0,4.0,Resale,Flat,6655.092592592592,True,False
1849,5000000.0,700.0,28.666275024414062,77.04924774169922,2.0,2.0,Resale,Flat,7142.857142857143,False,False
1850,3700000.0,1075.0,28.631034,77.436267560828,2.0,2.0,Resale,Flat,3441.860465116279,False,False
1851,5900000.0,925.0,28.38981649,76.969342,2.0,2.0,Resale,Flat,6378.378378378378,False,False
1852,12000000.0,3009.0,28.3537819,76.9399809,4.0,4.0,Resale,Flat,3988.035892323031,False,True
1853,4500000.0,1285.0,28.606939,77.455623,3.0,2.0,Resale,Flat,3501.9455252918287,False,False
1854,8900000.0,1950.0,28.409813,76.932664,3.0,4.0,Resale,Flat,4564.102564102564,False,False
1855,3500000.0,840.0,28.6784878,77.518043,2.0,2.0,Resale,Flat,4166.666666666667,False,True
1856,5500000.0,800.0,28.56049537658692,77.1986312866211,2.0,2.0,New Property,Flat,6875.0,True,False
1857,8960000.0,1250.0,28.421554565429688,77.07806396484375,3.0,3.0,Resale,Flat,7168.0,True,False
1858,4900000.0,1225.0,28.5859957,77.4338341,2.0,2.0,Resale,Flat,4000.0,False,True
1859,4500000.0,1540.0,28.6297895,77.4338883,3.0,2.0,Resale,Flat,2922.0779220779223,True,False
1860,4250000.0,1250.0,28.4166908888947,77.354919473033,2.0,2.0,Resale,Flat,3400.0,False,False
1861,12000000.0,2200.0,28.4091579,77.3223034,3.0,2.0,Resale,Flat,5454.545454545455,True,False
1862,4700000.0,1350.0,28.398027420043945,77.27522277832031,3.0,2.0,Resale,Flat,3481.4814814814813,False,True
1863,9500000.0,1650.0,28.4763113,76.9716096,3.0,4.0,Resale,Flat,5757.575757575758,False,True
1864,9200000.0,1430.0,28.3929103,76.9589066,2.0,2.0,Resale,Flat,6433.566433566433,True,False
1865,2900000.0,840.0,28.683082,77.50921,2.0,2.0,Resale,Flat,3452.3809523809523,False,False
1866,7100000.0,1500.0,28.6410132758576,77.3584096018563,3.0,2.0,Resale,Individual House,4733.333333333333,False,False
1867,8500000.0,1650.0,28.39870294,77.017943,3.0,3.0,Resale,Individual House,5151.515151515152,False,True
1868,9500000.0,1900.0,28.6417854375672,77.3427046771645,3.0,3.0,Resale,Flat,5000.0,False,False
1869,5000000.0,900.0,28.7725316,77.1758645,5.0,2.0,Resale,Flat,5555.555555555556,False,True
1870,6200000.0,1554.0,28.4033165,77.34233,3.0,3.0,Resale,Flat,3989.70398970399,True,False
1871,7000000.0,1100.0,28.6341305,77.3338579,3.0,2.0,Resale,Flat,6363.636363636364,True,False
1872,5000000.0,1300.0,28.6853926,77.364315,3.0,2.0,Resale,Flat,3846.153846153846,True,False
1873,4000000.0,1197.0,28.605958,77.444512,3.0,2.0,Resale,Flat,3341.687552213868,False,True
1874,9200000.0,2500.0,28.4611974,77.5111725,3.0,3.0,Resale,Flat,3680.0,True,False
1875,6000000.0,750.0,28.71004104614257,77.072265625,4.0,3.0,New Property,Flat,8000.0,False,True
1876,6500000.0,1160.0,28.57150077819824,77.37000274658203,3.0,2.0,Resale,Flat,5603.448275862069,False,True
1877,2800000.0,720.0,28.6226704,77.033297,3.0,2.0,Resale,Flat,3888.8888888888887,False,False
1878,4000000.0,950.0,28.662385,77.336765,2.0,2.0,Resale,Flat,4210.526315789473,False,False
1879,3900000.0,1170.0,28.5897075387749,77.44,3.0,2.0,Resale,Flat,3333.333333333333,False,False
1880,4800000.0,1000.0,28.6493479,77.3696259,2.0,2.0,Resale,Flat,4800.0,True,False
1881,3150000.0,675.0,28.621767044067383,77.05584716796875,3.0,2.0,Resale,Flat,4666.666666666667,True,False
1882,8000000.0,1000.0,28.445127487182617,76.99525451660156,8.0,6.0,Resale,Flat,8000.0,False,True
1883,6500000.0,1270.0,28.677177,77.381438,3.0,2.0,Resale,Flat,5118.110236220473,False,False
1884,7300000.0,1730.0,28.371015,76.944353,3.0,3.0,Resale,Flat,4219.653179190752,False,False
1885,4200000.0,1290.0,28.705425,77.433193,2.0,2.0,Resale,Flat,3255.813953488372,False,False
1886,14000000.0,1970.0,28.6441755,77.336519,4.0,4.0,Resale,Flat,7106.598984771574,True,False
1887,6800000.0,1280.0,28.6803304,77.375078,3.0,2.0,Resale,Flat,5312.5,False,True
1888,5900000.0,1875.0,28.4751606,77.55141449,3.0,4.0,Resale,Flat,3146.6666666666665,False,False
1889,4300000.0,1000.0,28.6493479,77.3696259,2.0,2.0,Resale,Individual House,4300.0,True,False
1890,9950000.0,1350.0,28.4518176036388,77.0991107255781,4.0,4.0,Resale,Flat,7370.37037037037,False,False
1891,8400000.0,1000.0,28.44207,77.075517,2.0,2.0,Resale,Flat,8400.0,False,False
1892,3800000.0,900.0,28.51620483398437,77.2029037475586,3.0,2.0,Resale,Flat,4222.222222222223,False,True
1893,13700000.000000002,1100.0,28.70659637451172,77.13451385498047,4.0,2.0,Resale,Flat,12454.545454545456,True,False
1894,3450000.0,1000.0,28.69004821777344,77.34053802490234,2.0,2.0,Resale,Flat,3450.0,False,True
1895,9500000.0,1437.0,28.395680754374,77.0297919921106,3.0,2.0,New Property,Flat,6610.995128740431,False,False
1896,5200000.0,1320.0,28.641866,77.413237,2.0,3.0,Resale,Flat,3939.39393939394,False,False
1897,5800000.0,1200.0,28.6675589908371,77.38608,3.0,3.0,Resale,Individual House,4833.333333333333,False,False
1898,4100000.0,1000.0,28.6436225,77.352839,2.0,2.0,Resale,Individual House,4100.0,True,False
1899,10500000.0,1050.0,28.543664932250977,77.25489807128906,2.0,2.0,Resale,Flat,10000.0,True,False
1900,3500000.0,750.0,28.6644882,77.3474938,2.0,2.0,Resale,Flat,4666.666666666667,False,False
1901,4700000.0,900.0,28.6341305,77.3338579,2.0,2.0,Resale,Individual House,5222.222222222223,True,False
1902,5550000.0,1300.0,28.6779975,77.3453909,2.0,2.0,Resale,Individual House,4269.2307692307695,False,False
1903,14000000.0,3200.0,28.627093,77.368265,4.0,4.0,Resale,Flat,4375.0,True,False
1904,4200000.0,1165.0,28.404368478163,77.3360770274415,2.0,2.0,Resale,Individual House,3605.1502145922746,False,False
1905,9000000.0,1100.0,28.6628739905415,77.0977670161547,3.0,2.0,Resale,Flat,8181.818181818182,False,False
1906,5000000.0,1260.0,28.7020362873331,77.41841518176,2.0,2.0,Resale,Individual House,3968.253968253968,False,False
1907,5100000.0,1082.0,28.5118341904421,77.4112736653187,2.0,2.0,Resale,Flat,4713.493530499076,False,False
1908,4200000.0,1150.0,28.4993735437355,77.5189461311465,2.0,2.0,Resale,Individual House,3652.17391304348,False,False
1909,10000000.0,2438.0,28.4655907,77.5114027,4.0,5.0,Resale,Individual House,4101.722723543889,True,False
1910,2550000.0,840.0,28.638572,77.4308515,2.0,2.0,Resale,Flat,3035.714285714286,False,True
1911,6000000.0,1575.0,28.432194,77.508042,2.0,3.0,Resale,Flat,3809.5238095238096,False,True
1912,2300000.0,600.0,28.64934730529785,77.36962890625,2.0,2.0,Resale,Flat,3833.3333333333335,False,True
1913,7409999.999999999,1446.0,28.48438996,77.00030461,2.0,2.0,Resale,Flat,5124.48132780083,False,False
1914,2500000.0,600.0,28.694197,77.329295,2.0,2.0,Resale,Flat,4166.666666666667,False,False
1915,4000000.0,1165.0,28.496992,77.537536,3.0,3.0,Resale,Flat,3433.4763948497853,False,False
1916,5600000.0,1100.0,28.6543295,77.3646575,2.0,2.0,Resale,Individual House,5090.909090909091,False,False
1917,4800000.0,1234.0,28.500621,77.424203,2.0,2.0,Resale,Flat,3889.7893030794166,False,False
1918,2650000.0,540.0,28.656200408935547,77.16929626464844,2.0,2.0,Resale,Flat,4907.407407407408,False,True
1919,8200000.0,1650.0,28.66366195678711,77.3310546875,3.0,2.0,Resale,Flat,4969.69696969697,True,False
1920,14500000.0,1300.0,28.6677244,77.0979515,2.0,2.0,Resale,Flat,11153.846153846154,True,False
1921,9000000.0,1700.0,28.6493479,77.3696259,3.0,2.0,Resale,Individual House,5294.117647058823,True,False
1922,4800000.0,1010.0,28.5575028022171,77.386464965331,2.0,2.0,Resale,Flat,4752.475247524752,False,False
1923,13500000.0,1500.0,28.6703319,77.1504485,4.0,3.0,Resale,Flat,9000.0,False,False
1924,13000000.0,2230.0,28.4268804,77.4835,3.0,4.0,Resale,Flat,5829.596412556054,False,True
1925,12000000.0,1450.0,28.4102438,77.0411697,3.0,3.0,Resale,Flat,8275.862068965518,True,False
1926,2400000.0,568.0,28.6453602,77.4102084,2.0,2.0,Resale,Flat,4225.352112676056,True,False
1927,7500000.0,1725.0,28.448734,76.971233,3.0,3.0,New Property,Flat,4347.826086956522,False,False
1928,4500000.0,1250.0,28.6895694732666,77.33861541748047,3.0,2.0,Resale,Individual House,3600.0,False,True
1929,6100000.0,1105.0,28.5643390280608,77.3836018881462,2.0,2.0,Resale,Flat,5520.361990950226,False,False
1930,3200000.0,1000.0,28.55679512023925,77.3759994506836,2.0,2.0,Resale,Individual House,3200.0,True,False
1931,13000000.0,1800.0,28.4812055,77.0089031,3.0,4.0,Resale,Flat,7222.222222222223,False,False
1932,4800000.0,1256.0,28.647852,77.384508,3.0,2.0,New Property,Individual House,3821.6560509554142,False,False
1933,13000000.0,2010.0,28.3976154,77.0382549,4.0,4.0,Resale,Flat,6467.661691542288,False,True
1934,6300000.0,1454.0,28.414052,76.914303,3.0,3.0,Resale,Flat,4332.874828060522,False,False
1935,3500000.0,800.0,28.5069375,77.2065246,2.0,2.0,Resale,Flat,4375.0,False,True
1936,7500000.0,1675.0,28.500621,77.424203,3.0,4.0,Resale,Individual House,4477.611940298508,False,False
1937,4200000.0,1050.0,28.545974,77.3583769,2.0,2.0,Resale,Flat,4000.0,True,False
1938,11500000.0,2040.0,28.407867,76.91533028,4.0,4.0,Resale,Individual House,5637.254901960784,False,True
1939,2400000.0,900.0,28.666747,77.479096,2.0,2.0,Resale,Individual House,2666.6666666666665,False,False
1940,6000000.0,1675.0,28.500621,77.424203,3.0,4.0,Resale,Individual House,3582.089552238806,False,True
1941,3240000.0,1100.0,28.5103276869581,77.5217106743681,2.0,2.0,Resale,Flat,2945.454545454545,False,False
1942,7500000.0,1300.0,28.659557,77.3747659,2.0,2.0,Resale,Individual House,5769.2307692307695,False,False
1943,3600000.0,1030.0,28.7219988470787,77.447746,2.0,2.0,Resale,Flat,3495.145631067961,False,False
1944,3500000.0,850.0,28.68102264404297,77.35633850097656,2.0,2.0,Resale,Flat,4117.64705882353,True,False
1945,11800000.0,2025.0,28.3824895,76.9823169,3.0,3.0,Resale,Flat,5827.16049382716,False,True
1946,7500000.0,900.0,28.6537366,77.286549,2.0,2.0,Resale,Flat,8333.333333333334,True,False
1947,4720000.0,1460.0,28.4737345,77.5413219,3.0,2.0,Resale,Flat,3232.876712328767,False,False
1948,5200000.0,1000.0,28.679009,77.3492951427093,2.0,2.0,Resale,Flat,5200.0,False,False
1949,11000000.0,1600.0,28.668378,77.330951,4.0,4.0,Resale,Individual House,6875.0,False,False
1950,6000000.0,1305.0,28.7337171,77.2715049,2.0,2.0,Resale,Flat,4597.701149425287,False,True
1951,5200000.0,1035.0,28.57743,77.3794147929227,2.0,2.0,Resale,Flat,5024.15458937198,False,False
1952,5500000.0,1090.0,28.634588,77.3555417196101,2.0,2.0,Resale,Flat,5045.871559633028,False,False
1953,9500000.0,1551.0,28.419815472598845,77.08540769254869,4.0,3.0,Resale,Individual House,6125.0805931657,True,False
1954,6000000.0,900.0,28.60087776184082,77.08031463623047,3.0,2.0,Resale,Flat,6666.666666666667,False,False
1955,6160000.0,1450.0,28.6644882,77.3474938,2.0,2.0,Resale,Flat,4248.275862068966,False,False
1956,3500000.0,995.0,28.5145122108668,77.5220350924981,2.0,2.0,Resale,Flat,3517.5879396984924,False,False
1957,2800000.0,563.0,28.60946083068848,77.04845428466797,2.0,2.0,New Property,Flat,4973.35701598579,True,False
1958,7500000.0,1680.0,28.6358105,77.3739109,3.0,3.0,Resale,Flat,4464.285714285715,True,False
1959,2900000.0,845.0,28.390701,77.3408206,3.0,2.0,Resale,Flat,3431.9526627218934,False,True
1960,8000000.0,1000.0,28.624575,77.10898,3.0,2.0,Resale,Flat,8000.0,False,False
1961,5200000.0,1130.0,28.4560662290483,77.5164568191646,2.0,2.0,Resale,Individual House,4601.769911504425,False,False
1962,6000000.0,1300.0,28.605958,77.444512,3.0,2.0,Resale,Individual House,4615.384615384615,False,False
1963,2800000.0,675.0,28.59227180480957,77.08367919921875,2.0,2.0,Resale,Flat,4148.148148148148,True,False
1964,4400000.0,1295.0,28.7088622441334,77.4229052919498,3.0,2.0,New Property,Flat,3397.6833976833977,False,False
1965,4500000.0,1200.0,28.3920951,77.267223,3.0,2.0,Resale,Flat,3750.0,False,False
1966,11000000.0,1750.0,28.561989,77.39837,3.0,3.0,Resale,Flat,6285.714285714285,False,False
1967,5500000.0,920.0,28.6636624,77.3310584,2.0,2.0,Resale,Flat,5978.260869565217,False,False
1968,9410000.0,1600.0,28.3976154,77.0382549,3.0,3.0,Resale,Flat,5881.25,False,False
1969,5000000.0,1492.0,28.432094,77.506766,3.0,2.0,Resale,Individual House,3351.206434316354,False,True
1970,6950000.0,1800.0,28.63620948791504,77.4335708618164,4.0,3.0,Resale,Flat,3861.1111111111113,True,False
1971,6800000.0,900.0,28.66748046875,77.29086303710938,3.0,2.0,Resale,Individual House,7555.555555555556,False,False
1972,7000000.0,1769.0,28.6426998,77.3847126,3.0,3.0,Resale,Individual House,3957.0378745053695,False,False
1973,15000000.0,1350.0,28.71558952331543,77.15750122070312,3.0,3.0,Resale,Flat,11111.111111111111,False,False
1974,4600000.0,720.0,28.72138977050781,77.17475128173828,3.0,2.0,Resale,Flat,6388.888888888889,False,False
1975,3800000.0,1200.0,28.4104963161919,77.3581078587168,3.0,2.0,Resale,Flat,3166.6666666666665,False,False
1976,6500000.0,1280.0,28.455151,76.98642,2.0,2.0,Resale,Flat,5078.125,False,False
1977,2800000.0,750.0,28.6084745,77.0285001,2.0,2.0,Resale,Individual House,3733.3333333333335,True,False
1978,6200000.0,1185.0,28.448796,76.972154,3.0,3.0,Resale,Individual House,5232.067510548523,False,False
1979,11399999.999999998,1830.0,28.3974945,77.0228155,3.0,3.0,Resale,Flat,6229.50819672131,True,False
1980,3690000.0,1085.0,28.69359,77.344376,2.0,2.0,New Property,Individual House,3400.921658986176,False,False
1981,6000000.0,1265.0,28.4796261198916,77.5322956555461,3.0,2.0,Resale,Flat,4743.083003952569,False,False
1982,11000000.0,1350.0,28.4838094,77.027832,5.0,3.0,Resale,Flat,8148.148148148148,False,True
1983,3000000.0,918.0,28.368101,77.3721674,2.0,2.0,Resale,Individual House,3267.97385620915,False,True
1984,5700000.0,1255.0,28.580262,77.403976,2.0,2.0,New Property,Flat,4541.832669322709,False,False
1985,7500000.0,749.0,28.667724609375,77.09795379638672,2.0,2.0,New Property,Flat,10013.351134846462,True,False
1986,10300000.0,1600.0,28.417927,77.289035,3.0,3.0,Resale,Flat,6437.5,True,False
1987,4500000.0,1025.0,28.571936,77.479001,2.0,2.0,Resale,Individual House,4390.243902439024,True,False
1988,4500000.0,781.0,28.67690086364746,77.38024139404297,2.0,2.0,Resale,Flat,5761.843790012804,True,False
1989,3500000.0,1000.0,28.6817665,77.3636535,2.0,2.0,Resale,Flat,3500.0,True,False
